workerid,button_order,code,condition,first_talker,order,repVoice,repeated,rt,talker,correct,lag,case,d_repVoice,rc_order,rc_lag,duration,rc_dur
7260,OLD_NEW,BEL_0724_NOVEL,Full,NONE,31,NONE,FALSE,239,PM02,0,NA,false_alarm,0.967421566,-0.023969038,NA,1.759625,-0.027150684
7260,OLD_NEW,BEL_0419_SONGS,Full,NONE,32,NONE,FALSE,221,PM02,0,NA,false_alarm,0.967421566,-0.008096022,NA,1.784604167,-0.01166573
7260,OLD_NEW,BEL_2023_SOON,Full,NONE,33,NONE,FALSE,13,PF02,1,NA,correct_rejection,0.967421566,0.007776994,NA,1.754520833,-0.030314833
7260,OLD_NEW,BEL_1813_HELP,Full,NONE,34,NONE,FALSE,360,PF01,1,NA,correct_rejection,0.967421566,0.02365001,NA,1.758875,-0.027615621
7260,OLD_NEW,BEL_0811_CLOSE,Full,PM02,35,DIFF,TRUE,377,PF01,1,56,hit,1.596325784,0.039523026,0.082763004,1.9130625,0.067967487
7260,OLD_NEW,BEL_2010_COLD,Full,NONE,36,NONE,FALSE,152,PM01,1,NA,correct_rejection,0.967421566,0.055396041,NA,1.881854167,0.04862098
7260,OLD_NEW,BEL_1102_TEA,Full,NONE,37,NONE,FALSE,631,PF02,1,NA,correct_rejection,0.967421566,0.071269057,NA,1.62575,-0.110141773
7260,OLD_NEW,BEL_0904_WELL,Full,PF01,38,DIFF,TRUE,346,PM02,0,41,miss,1.596325784,0.087142073,-0.076811465,1.389166667,-0.256803274
7260,OLD_NEW,BEL_1016_ATTENTION,Full,PM01,39,DIFF,TRUE,192,PF02,1,52,hit,1.596325784,0.103015089,0.040209812,1.996145833,0.119472072
7260,OLD_NEW,BEL_1422_MOVIE,Full,NONE,40,NONE,FALSE,1017,PM01,1,NA,correct_rejection,0.967421566,0.118888105,NA,1.809791667,0.003948373
7260,OLD_NEW,BEL_1509_LUNCH,Full,PF02,41,SAME,TRUE,346,PF02,0,55,miss,1.788213654,0.134761121,0.072124706,2.1610625,0.221706348
7260,OLD_NEW,BEL_1104_HERE,Full,PM02,42,SAME,TRUE,270,PM02,0,57,miss,1.788213654,0.150634137,0.093401301,1.7005,-0.063803145
7260,OLD_NEW,BEL_1414_HOME,Full,NONE,43,NONE,FALSE,316,PF01,1,NA,correct_rejection,0.967421566,0.166507153,NA,1.724,-0.049235148
7260,OLD_NEW,BEL_0220_CRUEL,Full,PM01,44,SAME,TRUE,272,PM01,1,63,hit,1.788213654,0.182380168,0.157231089,2.584895833,0.484446888
7260,OLD_NEW,BEL_1410_THIN,Full,PM02,45,DIFF,TRUE,589,PM01,0,74,miss,1.596325784,0.198253184,0.274252365,1.931333333,0.079293846
7260,OLD_NEW,BEL_0124_WEEKEND,Full,NONE,46,NONE,FALSE,133,PM02,1,NA,correct_rejection,0.967421566,0.2141262,NA,1.744125,-0.036759363
7260,OLD_NEW,BEL_1507_HELP,Full,NONE,47,NONE,FALSE,214,PF01,1,NA,correct_rejection,0.967421566,0.229999216,NA,1.603041667,-0.124219004
7260,OLD_NEW,BEL_0418_WEEKEND,Full,PM01,48,SAME,TRUE,581,PM01,1,57,hit,1.788213654,0.245872232,0.093401301,1.868666667,0.040445854
7260,OLD_NEW,BEL_0420_GRASS,Full,NONE,49,NONE,FALSE,513,PM01,1,NA,correct_rejection,0.967421566,0.261745248,NA,1.53375,-0.167173931
7260,OLD_NEW,BEL_1101_MINUTES,Full,PF01,50,SAME,TRUE,118,PF01,1,68,hit,1.788213654,0.277618264,0.210422578,1.810979167,0.004684522
7260,OLD_NEW,BEL_1911_STORIES,Full,NONE,51,NONE,FALSE,987,PF02,1,NA,correct_rejection,0.967421566,0.29349128,NA,2.0156875,0.131586239
7260,OLD_NEW,BEL_0103_AMAZING,Full,PM01,52,DIFF,TRUE,299,PM02,1,82,hit,1.596325784,0.309364295,0.359358748,1.506541667,-0.184040779
7260,OLD_NEW,BEL_0402_DAUGHTER,Full,NONE,53,NONE,FALSE,584,PM02,1,NA,correct_rejection,0.967421566,0.325237311,NA,1.546479167,-0.159282933
7260,OLD_NEW,BEL_1721_POOL,Full,NONE,54,NONE,FALSE,995,PM01,1,NA,correct_rejection,0.967421566,0.341110327,NA,1.483395833,-0.198389223
7260,OLD_NEW,BEL_1919_NEWSPAPER,Full,NONE,55,NONE,FALSE,853,PF02,1,NA,correct_rejection,0.967421566,0.356983343,NA,2.358270833,0.343958705
7260,OLD_NEW,BEL_0204_away,Full,PM01,56,SAME,TRUE,82,PM01,1,80,hit,1.788213654,0.372856359,0.338082152,1.98675,0.113647456
7260,OLD_NEW,BEL_1319_WATER,Full,PM02,57,SAME,TRUE,232,PM02,1,84,hit,1.788213654,0.388729375,0.380635344,1.6793125,-0.076937589
7260,OLD_NEW,BEL_0322_MORNING,Full,PM02,58,DIFF,TRUE,49,PM01,0,75,miss,1.596325784,0.404602391,0.284890663,1.684458333,-0.073747611
7260,OLD_NEW,BEL_1907_BED,Full,NONE,59,NONE,FALSE,283,PF01,1,NA,correct_rejection,0.967421566,0.420475406,NA,1.818041667,0.00906267
7260,OLD_NEW,BEL_1204_PATIENT,Full,PM01,60,DIFF,TRUE,399,PF02,1,82,hit,1.596325784,0.436348422,0.359358748,1.720895833,-0.051159467
7260,OLD_NEW,BEL_0920_STORIES,Full,PF01,61,DIFF,TRUE,416,PF02,1,66,hit,1.596325784,0.452221438,0.189145982,2.3335625,0.328641644
7260,OLD_NEW,BEL_0417_HOME,Full,PF01,62,SAME,TRUE,617,PF01,0,73,miss,1.788213654,0.468094454,0.263614067,1.5183125,-0.176743865
7260,OLD_NEW,BEL_1616_BANANAS,Full,PM02,63,SAME,TRUE,478,PM02,1,64,hit,1.788213654,0.48396747,0.167869386,1.545333333,-0.159993252
7260,OLD_NEW,BEL_0406_PARENTS,Full,NONE,64,NONE,FALSE,247,PM02,1,NA,correct_rejection,0.967421566,0.499840486,NA,1.656125,-0.091311862
7341,NEW_OLD,BEL_0414_WINDOW,Full,PM01,1,DIFF,TRUE,1297,PF01,1,5,hit,1.45341952,-0.500159514,-0.459790188,1.737583333,-0.040814639
7341,NEW_OLD,BEL_0715_MORNING,Full,NONE,2,NONE,FALSE,654,PF02,1,NA,correct_rejection,1.69062163,-0.484286498,NA,2.050270833,0.153024958
7341,NEW_OLD,BEL_1806_MEAT,Full,NONE,3,NONE,FALSE,1518,PF01,1,NA,correct_rejection,1.69062163,-0.468413482,NA,1.575479167,-0.141305405
7341,NEW_OLD,BEL_1222_YEAR,Full,PF02,4,DIFF,TRUE,1097,PM02,0,19,miss,1.45341952,-0.452540467,-0.310854018,1.397458333,-0.251663147
7341,NEW_OLD,BEL_1220_STORY,Full,NONE,5,NONE,FALSE,679,PM01,1,NA,correct_rejection,1.69062163,-0.436667451,NA,1.8669375,0.039373918
7341,NEW_OLD,BEL_0908_TRIP,Full,NONE,6,NONE,FALSE,658,PM02,1,NA,correct_rejection,1.69062163,-0.420794435,NA,1.572208333,-0.143333043
7341,NEW_OLD,BEL_0220_CRUEL,Full,PF01,7,SAME,TRUE,1894,PF01,1,25,hit,1.54263452,-0.404921419,-0.247024231,2.793083333,0.613505392
7341,NEW_OLD,BEL_1313_HOURS,Full,PF01,8,DIFF,TRUE,2328,PM01,0,32,miss,1.45341952,-0.389048403,-0.172556145,1.703083333,-0.062201698
7341,NEW_OLD,BEL_1507_HELP,Full,NONE,9,NONE,FALSE,1825,PF02,0,NA,false_alarm,1.69062163,-0.373175387,NA,1.6375,-0.102857775
7341,NEW_OLD,BEL_1919_NEWSPAPER,Full,PM02,10,SAME,TRUE,2435,PM02,1,17,hit,1.54263452,-0.357302371,-0.332130614,1.791083333,-0.007649199
7341,NEW_OLD,BEL_1410_THIN,Full,NONE,11,NONE,FALSE,1426,PF01,1,NA,correct_rejection,1.69062163,-0.341429355,NA,2.122104167,0.197555502
7341,NEW_OLD,BEL_1319_WATER,Full,NONE,12,NONE,FALSE,677,PM02,1,NA,correct_rejection,1.69062163,-0.32555634,NA,1.6793125,-0.076937589
7341,NEW_OLD,BEL_1101_MINUTES,Full,NONE,13,NONE,FALSE,879,PM01,1,NA,correct_rejection,1.69062163,-0.309683324,NA,1.66875,-0.083485438
7341,NEW_OLD,BEL_0916_PERFORMER,Full,NONE,14,NONE,FALSE,1019,PM02,1,NA,correct_rejection,1.69062163,-0.293810308,NA,1.868666667,0.040445854
7341,NEW_OLD,BEL_1523_PAN,Full,NONE,15,NONE,FALSE,1094,PM01,1,NA,correct_rejection,1.69062163,-0.277937292,NA,1.868645833,0.040432939
7341,NEW_OLD,BEL_1212_UPSET,Full,NONE,16,NONE,FALSE,1790,PF01,1,NA,correct_rejection,1.69062163,-0.262064276,NA,1.7240625,-0.049196403
7341,NEW_OLD,BEL_1108_ROOM,Full,PF01,17,SAME,TRUE,1121,PF01,1,30,hit,1.54263452,-0.24619126,-0.193832741,1.7705,-0.020409111
7341,NEW_OLD,BEL_1519_THEATER,Full,NONE,18,NONE,FALSE,735,PF02,1,NA,correct_rejection,1.69062163,-0.230318244,NA,2.130895833,0.203005586
7341,NEW_OLD,BEL_1813_HELP,Full,NONE,19,NONE,FALSE,1040,PM02,1,NA,correct_rejection,1.69062163,-0.214445228,NA,1.4099375,-0.243927128
7341,NEW_OLD,BEL_1102_TEA,Full,NONE,20,NONE,FALSE,1151,PM01,1,NA,correct_rejection,1.69062163,-0.198572213,NA,1.60325,-0.124089855
7341,NEW_OLD,BEL_0720_WATER,Full,NONE,21,NONE,FALSE,790,PF01,1,NA,correct_rejection,1.69062163,-0.182699197,NA,1.754458333,-0.030353577
7341,NEW_OLD,BEL_1009_EXAM,Full,PM01,22,SAME,TRUE,794,PM01,0,47,miss,1.54263452,-0.166826181,-0.012981677,2.071395833,0.166120657
7341,NEW_OLD,BEL_1322_TRUTH,Full,PF01,23,DIFF,TRUE,2733,PF02,0,28,miss,1.45341952,-0.150953165,-0.215109337,1.723041667,-0.049829233
7341,NEW_OLD,BEL_0724_NOVEL,Full,PM02,24,DIFF,TRUE,1353,PF01,0,26,miss,1.45341952,-0.135080149,-0.236385933,2.110166667,0.190155269
7341,NEW_OLD,BEL_1210_AIR,Full,PM02,25,SAME,TRUE,1069,PM02,0,41,miss,1.54263452,-0.119207133,-0.076811465,1.412625,-0.242261107
7341,NEW_OLD,BEL_0911_SCIENCE,Full,NONE,26,NONE,FALSE,760,PF02,1,NA,correct_rejection,1.69062163,-0.103334117,NA,2.046208333,0.150506554
7341,NEW_OLD,BEL_1509_LUNCH,Full,PF01,27,SAME,TRUE,605,PF01,0,35,miss,1.54263452,-0.087461101,-0.140641252,2.148083333,0.213660371
7341,NEW_OLD,BEL_1002_COURSES,Full,NONE,28,NONE,FALSE,947,PM01,1,NA,correct_rejection,1.69062163,-0.071588086,NA,2.024833333,0.137255876
7341,NEW_OLD,BEL_1707_MOUNTAIN,Full,NONE,29,NONE,FALSE,1022,PM02,1,NA,correct_rejection,1.69062163,-0.05571507,NA,1.488645833,-0.19513467
7341,NEW_OLD,BEL_0317_WINDOW,Full,NONE,30,NONE,FALSE,980,PF02,1,NA,correct_rejection,1.69062163,-0.039842054,NA,2.015541667,0.131495835
7341,NEW_OLD,BEL_1719_GARDEN,Full,PF01,31,DIFF,TRUE,781,PM02,1,34,hit,1.45341952,-0.023969038,-0.15127955,1.9206875,0.072694337
7341,NEW_OLD,BEL_0218_FRESH,Full,NONE,32,NONE,FALSE,974,PF01,1,NA,correct_rejection,1.69062163,-0.008096022,NA,1.8931875,0.055646681
7341,NEW_OLD,BEL_1416_TODAY,Full,PM01,33,SAME,TRUE,1975,PM01,1,43,hit,1.54263452,0.007776994,-0.055534869,1.637375,-0.102935264
7341,NEW_OLD,BEL_0204_away,Full,PF02,34,SAME,TRUE,789,PF02,0,40,miss,1.54263452,0.02365001,-0.087449762,2.026395833,0.138224493
7341,NEW_OLD,BEL_1011_THIN,Full,PF02,35,SAME,TRUE,890,PF02,1,44,hit,1.54263452,0.039523026,-0.044896571,1.86725,0.039567642
7341,NEW_OLD,BEL_0719_ROOM,Full,NONE,36,NONE,FALSE,2202,PF01,1,NA,correct_rejection,1.69062163,0.055396041,NA,1.473395833,-0.20458837
7341,NEW_OLD,BEL_1710_UGLY,Full,PM01,37,DIFF,TRUE,725,PF02,0,66,miss,1.45341952,0.071269057,0.189145982,2.004354167,0.124560539
7341,NEW_OLD,BEL_0619_WATER,Full,NONE,38,NONE,FALSE,1502,PF02,1,NA,correct_rejection,1.69062163,0.087142073,NA,2.101645833,0.184873079
7341,NEW_OLD,BEL_0124_WEEKEND,Full,NONE,39,NONE,FALSE,685,PM02,1,NA,correct_rejection,1.69062163,0.103015089,NA,1.744125,-0.036759363
7341,NEW_OLD,BEL_1715_MUSIC,Full,PF02,40,DIFF,TRUE,877,PM01,0,41,miss,1.45341952,0.118888105,-0.076811465,1.67925,-0.076976333
7341,NEW_OLD,BEL_1418_TREE,Full,NONE,41,NONE,FALSE,371,PM01,1,NA,correct_rejection,1.69062163,0.134761121,NA,1.797708333,-0.003542264
7341,NEW_OLD,BEL_1722_SALAD,Full,NONE,42,NONE,FALSE,594,PM02,1,NA,correct_rejection,1.69062163,0.150634137,NA,1.4448125,-0.2223076
7341,NEW_OLD,BEL_0613_FLOOR,Full,NONE,43,NONE,FALSE,471,PF02,1,NA,correct_rejection,1.69062163,0.166507153,NA,1.834729167,0.019407497
7341,NEW_OLD,BEL_0322_MORNING,Full,PF02,44,DIFF,TRUE,642,PF01,0,67,miss,1.45341952,0.182380168,0.19978428,1.930520833,0.078790165
7341,NEW_OLD,BEL_1111_LATE,Full,PM02,45,DIFF,TRUE,2988,PM01,1,59,hit,1.45341952,0.198253184,0.114677897,1.334020833,-0.29098899
7341,NEW_OLD,BEL_0423_WINE,Full,NONE,46,NONE,FALSE,2212,PF01,1,NA,correct_rejection,1.69062163,0.2141262,NA,2.062583333,0.160657659
7341,NEW_OLD,BEL_0921_SCARY,Full,PF02,47,SAME,TRUE,1880,PF02,1,66,hit,1.54263452,0.229999216,0.189145982,1.928875,0.077769889
7341,NEW_OLD,BEL_1616_BANANAS,Full,PF01,48,DIFF,TRUE,887,PF02,1,69,hit,1.45341952,0.245872232,0.221060876,1.906208333,0.063718488
7341,NEW_OLD,BEL_1020_LAKE,Full,PM01,49,DIFF,TRUE,776,PM02,0,61,miss,1.45341952,0.261745248,0.135954493,1.560229167,-0.150759105
7341,NEW_OLD,BEL_1911_STORIES,Full,NONE,50,NONE,FALSE,616,PM01,1,NA,correct_rejection,1.69062163,0.277618264,NA,1.856770833,0.033071452
7341,NEW_OLD,BEL_1723_BROKEN,Full,NONE,51,NONE,FALSE,636,PF01,1,NA,correct_rejection,1.69062163,0.29349128,NA,1.9500625,0.090904333
7341,NEW_OLD,BEL_1204_PATIENT,Full,NONE,52,NONE,FALSE,1090,PM02,1,NA,correct_rejection,1.69062163,0.309364295,NA,1.595416667,-0.128945854
7341,NEW_OLD,BEL_1907_BED,Full,PF01,53,SAME,TRUE,872,PF01,0,83,miss,1.54263452,0.325237311,0.369997046,1.818041667,0.00906267
7341,NEW_OLD,BEL_0812_CARS,Full,PM01,54,SAME,TRUE,900,PM01,0,54,miss,1.54263452,0.341110327,0.061486408,1.6506875,-0.094682649
7341,NEW_OLD,BEL_1422_MOVIE,Full,PF02,55,SAME,TRUE,711,PF02,0,82,miss,1.54263452,0.356983343,0.359358748,2.037354167,0.145017726
7341,NEW_OLD,BEL_0920_STORIES,Full,PM02,56,SAME,TRUE,1332,PM02,1,78,hit,1.54263452,0.372856359,0.316805557,1.666333333,-0.084983566
7341,NEW_OLD,BEL_0418_WEEKEND,Full,PM02,57,DIFF,TRUE,781,PM01,1,83,hit,1.45341952,0.388729375,0.369997046,1.868666667,0.040445854
7341,NEW_OLD,BEL_0605_BABY,Full,PM02,59,DIFF,TRUE,770,PF02,1,87,hit,1.45341952,0.420475406,0.412550238,2.151104167,0.21553303
7341,NEW_OLD,BEL_1818_BOX,Full,NONE,60,NONE,FALSE,781,PF02,1,NA,correct_rejection,1.69062163,0.436348422,NA,2.298083333,0.306647585
7341,NEW_OLD,BEL_0417_HOME,Full,PM02,61,SAME,TRUE,797,PM02,0,72,miss,1.54263452,0.452221438,0.252975769,1.462416667,-0.211394518
7341,NEW_OLD,BEL_0420_GRASS,Full,NONE,62,NONE,FALSE,692,PM01,1,NA,correct_rejection,1.69062163,0.468094454,NA,1.53375,-0.167173931
7341,NEW_OLD,BEL_1304_PROJECT,Full,PF02,63,DIFF,TRUE,1022,PM02,0,94,miss,1.45341952,0.48396747,0.487018323,1.721333333,-0.050888254
7341,NEW_OLD,BEL_1311_CHAIR,Full,PM01,64,SAME,TRUE,1541,PM01,0,84,miss,1.54263452,0.499840486,0.380635344,1.647791667,-0.096477819
7369,OLD_NEW,BEL_1524_TODAY,Divided,NONE,1,NONE,FALSE,1545,PM01,1,NA,correct_rejection,0.229884118,-0.500159514,NA,1.738104167,-0.040491767
7369,OLD_NEW,BEL_0904_WELL,Divided,NONE,2,NONE,FALSE,1335,PF01,1,NA,correct_rejection,0.229884118,-0.484286498,NA,1.595708333,-0.128765046
7369,OLD_NEW,BEL_1311_CHAIR,Divided,NONE,3,NONE,FALSE,694,PM02,1,NA,correct_rejection,0.229884118,-0.468413482,NA,1.6358125,-0.103903881
7369,OLD_NEW,BEL_0120_TOYS,Divided,NONE,4,NONE,FALSE,535,PF02,0,NA,false_alarm,0.229884118,-0.452540467,NA,2.16525,0.224302241
7369,OLD_NEW,BEL_1212_UPSET,Divided,PM02,5,SAME,TRUE,993,PM02,1,22,hit,0.858788335,-0.436667451,-0.278939124,1.508770833,-0.182658885
7369,OLD_NEW,BEL_0613_FLOOR,Divided,NONE,6,NONE,FALSE,1813,PF01,0,NA,false_alarm,0.229884118,-0.420794435,NA,1.5979375,-0.127383153
7369,OLD_NEW,BEL_0418_WEEKEND,Divided,NONE,7,NONE,FALSE,1256,PM02,0,NA,false_alarm,0.229884118,-0.404921419,NA,1.44275,-0.223586175
7369,OLD_NEW,BEL_1313_HOURS,Divided,PF02,8,SAME,TRUE,1800,PF02,1,11,hit,0.858788335,-0.389048403,-0.395960401,2.032416667,0.141956897
7369,OLD_NEW,BEL_0920_STORIES,Divided,PF01,9,DIFF,TRUE,393,PM02,1,28,hit,0.632134183,-0.373175387,-0.215109337,1.666333333,-0.084983566
7369,OLD_NEW,BEL_0617_BOX,Divided,PM02,10,DIFF,TRUE,1019,PM01,1,30,hit,0.632134183,-0.357302371,-0.193832741,1.796666667,-0.004188009
7369,OLD_NEW,BEL_2009_QUESTIONS,Divided,PF01,11,SAME,TRUE,967,PF01,1,16,hit,0.858788335,-0.341429355,-0.342768911,2.140604167,0.209023925
7369,OLD_NEW,BEL_1009_EXAM,Divided,PF01,12,SAME,TRUE,1173,PF01,1,21,hit,0.858788335,-0.32555634,-0.289577422,1.956979167,0.095192077
7369,OLD_NEW,BEL_0719_ROOM,Divided,NONE,13,NONE,FALSE,840,PF02,1,NA,correct_rejection,0.229884118,-0.309683324,NA,1.7870625,-0.010141773
7369,OLD_NEW,BEL_0620_FIELD,Divided,NONE,14,NONE,FALSE,2588,PM01,1,NA,correct_rejection,0.229884118,-0.293810308,NA,1.672,-0.081470715
7369,OLD_NEW,BEL_2023_SOON,Divided,NONE,15,NONE,FALSE,671,PF02,0,NA,false_alarm,0.229884118,-0.277937292,NA,1.754520833,-0.030314833
7369,OLD_NEW,BEL_1710_UGLY,Divided,PF01,16,DIFF,TRUE,673,PF02,0,41,miss,0.632134183,-0.262064276,-0.076811465,2.004354167,0.124560539
7369,OLD_NEW,BEL_1322_TRUTH,Divided,PM01,17,DIFF,TRUE,357,PF01,1,32,hit,0.632134183,-0.24619126,-0.172556145,1.693916667,-0.06788425
7369,OLD_NEW,BEL_0921_SCARY,Divided,NONE,18,NONE,FALSE,1062,PM01,0,NA,false_alarm,0.229884118,-0.230318244,NA,1.748666667,-0.033943917
7369,OLD_NEW,BEL_0103_AMAZING,Divided,PM01,19,SAME,TRUE,304,PM01,1,49,hit,0.858788335,-0.214445228,0.008294918,1.999125,0.121318901
7369,OLD_NEW,BEL_1016_ATTENTION,Divided,PM01,20,SAME,TRUE,497,PM01,1,46,hit,0.858788335,-0.198572213,-0.023619975,1.900395833,0.060115233
7369,OLD_NEW,BEL_0204_away,Divided,PF01,21,DIFF,TRUE,719,PF02,1,50,hit,0.632134183,-0.182699197,0.018933216,2.026395833,0.138224493
7369,OLD_NEW,BEL_1222_YEAR,Divided,PF02,22,DIFF,TRUE,1046,PM02,1,34,hit,0.632134183,-0.166826181,-0.15127955,1.397458333,-0.251663147
7369,OLD_NEW,BEL_0720_WATER,Divided,NONE,23,NONE,FALSE,592,PM02,0,NA,false_alarm,0.229884118,-0.150953165,NA,1.5366875,-0.165352932
7369,OLD_NEW,BEL_0216_CHILD,Divided,PM02,24,DIFF,TRUE,418,PF01,0,34,miss,0.632134183,-0.135080149,-0.15127955,1.9290625,0.077886123
7369,OLD_NEW,BEL_0111_ALIVE,Divided,PM02,25,SAME,TRUE,492,PM02,1,38,hit,0.858788335,-0.119207133,-0.108726358,1.6008125,-0.125600898
7369,OLD_NEW,BEL_0322_MORNING,Divided,PF01,26,SAME,TRUE,1882,PF01,0,27,miss,0.858788335,-0.103334117,-0.225747635,1.930520833,0.078790165
7369,OLD_NEW,BEL_0406_PARENTS,Divided,PM01,27,DIFF,TRUE,1458,PF02,1,48,hit,0.632134183,-0.087461101,-0.002343379,1.953208333,0.092854481
7369,OLD_NEW,BEL_1919_NEWSPAPER,Divided,PF02,28,DIFF,TRUE,317,PM01,1,59,hit,0.632134183,-0.071588086,0.114677897,2.076145833,0.169065252
7369,OLD_NEW,BEL_1008_MILK,Divided,NONE,29,NONE,FALSE,582,PF01,1,NA,correct_rejection,0.229884118,-0.05571507,NA,1.667125,-0.0844928
7369,OLD_NEW,BEL_1108_ROOM,Divided,PF02,30,SAME,TRUE,1004,PF02,1,46,hit,0.858788335,-0.039842054,-0.023619975,1.901604167,0.060864297
7369,OLD_NEW,BEL_1414_HOME,Divided,NONE,31,NONE,FALSE,1289,PF01,1,NA,correct_rejection,0.229884118,-0.023969038,NA,1.724,-0.049235148
7369,OLD_NEW,BEL_0414_WINDOW,Divided,PF02,32,DIFF,TRUE,1422,PM02,0,55,miss,0.632134183,-0.008096022,0.072124706,1.528979167,-0.170131441
7369,OLD_NEW,BEL_1806_MEAT,Divided,NONE,33,NONE,FALSE,1887,PM02,0,NA,false_alarm,0.229884118,0.007776994,NA,1.573145833,-0.142751873
7369,OLD_NEW,BEL_1723_BROKEN,Divided,NONE,34,NONE,FALSE,1489,PF02,1,NA,correct_rejection,0.229884118,0.02365001,NA,2.051458333,0.153761107
7369,OLD_NEW,BEL_1722_SALAD,Divided,NONE,35,NONE,FALSE,874,PM01,1,NA,correct_rejection,0.229884118,0.039523026,NA,1.9003125,0.060063574
7369,OLD_NEW,BEL_0420_GRASS,Divided,NONE,37,NONE,FALSE,690,PM01,1,NA,correct_rejection,0.229884118,0.071269057,NA,1.53375,-0.167173931
7369,OLD_NEW,BEL_0419_SONGS,Divided,NONE,38,NONE,FALSE,2963,PM02,0,NA,false_alarm,0.229884118,0.087142073,NA,1.784604167,-0.01166573
7369,OLD_NEW,BEL_1818_BOX,Divided,PM02,39,SAME,TRUE,757,PM02,1,63,hit,0.858788335,0.103015089,0.157231089,1.858041667,0.03385926
7369,OLD_NEW,BEL_1813_HELP,Divided,PF02,40,SAME,TRUE,1591,PF02,1,46,hit,0.858788335,0.118888105,-0.023619975,1.630979167,-0.106900136
7369,OLD_NEW,BEL_0201_NDPARENTS,Divided,NONE,41,NONE,FALSE,465,PF02,0,NA,false_alarm,0.229884118,0.134761121,NA,1.880354167,0.047691108
7369,OLD_NEW,BEL_0908_TRIP,Divided,NONE,42,NONE,FALSE,1385,PF01,1,NA,correct_rejection,0.229884118,0.150634137,NA,1.619979167,-0.113719198
7369,OLD_NEW,BEL_0115_HOME,Divided,PF02,43,SAME,TRUE,1014,PF02,1,51,hit,0.858788335,0.166507153,0.029571514,1.650541667,-0.094773053
7369,OLD_NEW,BEL_1509_LUNCH,Divided,NONE,44,NONE,FALSE,327,PF02,1,NA,correct_rejection,0.229884118,0.182380168,NA,2.1610625,0.221706348
7369,OLD_NEW,BEL_0317_WINDOW,Divided,PM01,45,SAME,TRUE,1142,PM01,0,47,miss,0.858788335,0.198253184,-0.012981677,1.809395833,0.00370299
7369,OLD_NEW,BEL_1519_THEATER,Divided,PF02,46,DIFF,TRUE,992,PM01,1,73,hit,0.632134183,0.2141262,0.263614067,1.840791667,0.02316573
7369,OLD_NEW,BEL_1101_MINUTES,Divided,NONE,47,NONE,FALSE,499,PF01,0,NA,false_alarm,0.229884118,0.229999216,NA,1.810979167,0.004684522
7369,OLD_NEW,BEL_0812_CARS,Divided,NONE,48,NONE,FALSE,2324,PM01,1,NA,correct_rejection,0.229884118,0.245872232,NA,1.6506875,-0.094682649
7369,OLD_NEW,BEL_0619_WATER,Divided,NONE,49,NONE,FALSE,1880,PM02,0,NA,false_alarm,0.229884118,0.261745248,NA,1.789875,-0.008398263
7369,OLD_NEW,BEL_1715_MUSIC,Divided,PM01,50,SAME,TRUE,1136,PM01,1,57,hit,0.858788335,0.277618264,0.093401301,1.67925,-0.076976333
7369,OLD_NEW,BEL_1211_ANGRY,Divided,PM02,51,DIFF,TRUE,202,PM01,0,55,miss,0.632134183,0.29349128,0.072124706,2.353729167,0.341143258
7369,OLD_NEW,BEL_1911_STORIES,Divided,PF01,52,DIFF,TRUE,957,PF02,1,74,hit,0.632134183,0.309364295,0.274252365,2.0156875,0.131586239
7369,OLD_NEW,BEL_1523_PAN,Divided,NONE,53,NONE,FALSE,1632,PM02,1,NA,correct_rejection,0.229884118,0.325237311,NA,1.765333333,-0.023612004
7369,OLD_NEW,BEL_1422_MOVIE,Divided,PM02,54,DIFF,TRUE,903,PF01,1,82,hit,0.632134183,0.341110327,0.359358748,1.8390625,0.022093794
7369,OLD_NEW,BEL_1304_PROJECT,Divided,NONE,55,NONE,FALSE,1147,PF02,1,NA,correct_rejection,0.229884118,0.356983343,NA,1.986541667,0.113518307
7369,OLD_NEW,BEL_1721_POOL,Divided,PM02,56,SAME,TRUE,1092,PM02,0,56,miss,0.858788335,0.372856359,0.082763004,1.406270833,-0.246200149
7369,OLD_NEW,BEL_0806_SCHOOL,Divided,PM01,57,DIFF,TRUE,2475,PM02,0,75,miss,0.632134183,0.388729375,0.284890663,1.5911875,-0.131567577
7369,OLD_NEW,BEL_0715_MORNING,Divided,PF01,58,SAME,TRUE,2217,PF01,0,72,miss,0.858788335,0.404602391,0.252975769,1.722208333,-0.050345828
7369,OLD_NEW,BEL_1410_THIN,Divided,NONE,59,NONE,FALSE,1220,PM01,1,NA,correct_rejection,0.229884118,0.420475406,NA,1.931333333,0.079293846
7369,OLD_NEW,BEL_1719_GARDEN,Divided,NONE,60,NONE,FALSE,381,PF01,0,NA,false_alarm,0.229884118,0.436348422,NA,1.928270833,0.077395357
7369,OLD_NEW,BEL_2010_COLD,Divided,NONE,61,NONE,FALSE,1360,PM02,1,NA,correct_rejection,0.229884118,0.452221438,NA,1.4964375,-0.190304501
7369,OLD_NEW,BEL_0811_CLOSE,Divided,NONE,62,NONE,FALSE,1017,PM01,0,NA,false_alarm,0.229884118,0.468094454,NA,1.795020833,-0.005208285
7369,OLD_NEW,BEL_1105_HOMEWORK,Divided,NONE,63,NONE,FALSE,625,PF02,1,NA,correct_rejection,0.229884118,0.48396747,NA,2.0458125,0.150261171
