idx,file1,file2,distance
31,BEL_1108_ROOM_T04,BEL_1108_ROOM_T06,13.23358854
32,BEL_1108_ROOM_T04,BEL_1108_ROOM_T07,13.28218973
33,BEL_1108_ROOM_T04,BEL_1108_ROOM_T08,14.11901421
34,BEL_1108_ROOM_T04,BEL_1108_ROOM_T09,12.76783397
35,BEL_1108_ROOM_T04,BEL_1108_ROOM_T10,14.96309664
36,BEL_1108_ROOM_T04,BEL_1108_ROOM_T11,14.84079565
37,BEL_1108_ROOM_T04,BEL_1108_ROOM_T12,12.96512114
38,BEL_1108_ROOM_T05,BEL_1108_ROOM_T06,12.81825823
39,BEL_1108_ROOM_T05,BEL_1108_ROOM_T07,16.13863279
40,BEL_1108_ROOM_T05,BEL_1108_ROOM_T08,11.65428523
41,BEL_1108_ROOM_T05,BEL_1108_ROOM_T09,15.1686917
42,BEL_1108_ROOM_T05,BEL_1108_ROOM_T10,13.36069073
43,BEL_1108_ROOM_T05,BEL_1108_ROOM_T11,11.56778231
44,BEL_1108_ROOM_T05,BEL_1108_ROOM_T12,11.69100874
45,BEL_1108_ROOM_T06,BEL_1108_ROOM_T07,16.85198899
46,BEL_1108_ROOM_T06,BEL_1108_ROOM_T08,13.44585258
47,BEL_1108_ROOM_T06,BEL_1108_ROOM_T09,13.99833548
48,BEL_1108_ROOM_T06,BEL_1108_ROOM_T10,13.37472321
49,BEL_1108_ROOM_T06,BEL_1108_ROOM_T11,12.84212031
50,BEL_1108_ROOM_T06,BEL_1108_ROOM_T12,10.95531535
51,BEL_1108_ROOM_T07,BEL_1108_ROOM_T08,15.12332625
52,BEL_1108_ROOM_T07,BEL_1108_ROOM_T09,13.65852925
53,BEL_1108_ROOM_T07,BEL_1108_ROOM_T10,16.08724955
54,BEL_1108_ROOM_T07,BEL_1108_ROOM_T11,16.3678165
55,BEL_1108_ROOM_T07,BEL_1108_ROOM_T12,15.17216803
56,BEL_1108_ROOM_T08,BEL_1108_ROOM_T09,14.53277085
57,BEL_1108_ROOM_T08,BEL_1108_ROOM_T10,14.30309234
58,BEL_1108_ROOM_T08,BEL_1108_ROOM_T11,13.24418454
59,BEL_1108_ROOM_T08,BEL_1108_ROOM_T12,11.65862885
60,BEL_1108_ROOM_T09,BEL_1108_ROOM_T10,14.57190587
61,BEL_1108_ROOM_T09,BEL_1108_ROOM_T11,15.0811686
62,BEL_1108_ROOM_T09,BEL_1108_ROOM_T12,13.98541612
63,BEL_1108_ROOM_T10,BEL_1108_ROOM_T11,12.0438428
64,BEL_1108_ROOM_T10,BEL_1108_ROOM_T12,12.90402177
65,BEL_1108_ROOM_T11,BEL_1108_ROOM_T12,12.11394478
0,BEL_1111_LATE_T01,BEL_1111_LATE_T02,14.22423785
1,BEL_1111_LATE_T01,BEL_1111_LATE_T03,12.05809479
2,BEL_1111_LATE_T01,BEL_1111_LATE_T04,15.78622143
3,BEL_1111_LATE_T01,BEL_1111_LATE_T05,13.3561783
4,BEL_1111_LATE_T01,BEL_1111_LATE_T06,13.7370461
5,BEL_1111_LATE_T01,BEL_1111_LATE_T07,15.49276318
6,BEL_1111_LATE_T01,BEL_1111_LATE_T08,14.37558149
7,BEL_1111_LATE_T01,BEL_1111_LATE_T09,13.1378133
8,BEL_1111_LATE_T01,BEL_1111_LATE_T10,14.47024328
9,BEL_1111_LATE_T01,BEL_1111_LATE_T11,12.94783442
10,BEL_1111_LATE_T01,BEL_1111_LATE_T12,13.55338843
11,BEL_1111_LATE_T02,BEL_1111_LATE_T03,13.64696726
12,BEL_1111_LATE_T02,BEL_1111_LATE_T04,13.08708535
13,BEL_1111_LATE_T02,BEL_1111_LATE_T05,13.50511916
14,BEL_1111_LATE_T02,BEL_1111_LATE_T06,11.99428224
15,BEL_1111_LATE_T02,BEL_1111_LATE_T07,14.02807027
16,BEL_1111_LATE_T02,BEL_1111_LATE_T08,12.66654679
17,BEL_1111_LATE_T02,BEL_1111_LATE_T09,12.95921184
18,BEL_1111_LATE_T02,BEL_1111_LATE_T10,14.18806192
19,BEL_1111_LATE_T02,BEL_1111_LATE_T11,13.06438828
20,BEL_1111_LATE_T02,BEL_1111_LATE_T12,11.89508389
21,BEL_1111_LATE_T03,BEL_1111_LATE_T04,15.85228068
22,BEL_1111_LATE_T03,BEL_1111_LATE_T05,12.99340299
23,BEL_1111_LATE_T03,BEL_1111_LATE_T06,10.6339114
24,BEL_1111_LATE_T03,BEL_1111_LATE_T07,15.12389875
25,BEL_1111_LATE_T03,BEL_1111_LATE_T08,14.28787638
26,BEL_1111_LATE_T03,BEL_1111_LATE_T09,11.54903955
27,BEL_1111_LATE_T03,BEL_1111_LATE_T10,16.97934807
28,BEL_1111_LATE_T03,BEL_1111_LATE_T11,11.69412816
29,BEL_1111_LATE_T03,BEL_1111_LATE_T12,11.96826552
30,BEL_1111_LATE_T04,BEL_1111_LATE_T05,13.17165088
31,BEL_1111_LATE_T04,BEL_1111_LATE_T06,14.89361621
32,BEL_1111_LATE_T04,BEL_1111_LATE_T07,13.10547774
33,BEL_1111_LATE_T04,BEL_1111_LATE_T08,12.99104524
34,BEL_1111_LATE_T04,BEL_1111_LATE_T09,13.49795398
35,BEL_1111_LATE_T04,BEL_1111_LATE_T10,14.90171035
36,BEL_1111_LATE_T04,BEL_1111_LATE_T11,15.28130299
37,BEL_1111_LATE_T04,BEL_1111_LATE_T12,13.06540533
38,BEL_1111_LATE_T05,BEL_1111_LATE_T06,13.07611401
39,BEL_1111_LATE_T05,BEL_1111_LATE_T07,13.82592838
40,BEL_1111_LATE_T05,BEL_1111_LATE_T08,12.86613243
41,BEL_1111_LATE_T05,BEL_1111_LATE_T09,14.05464355
42,BEL_1111_LATE_T05,BEL_1111_LATE_T10,15.1899639
43,BEL_1111_LATE_T05,BEL_1111_LATE_T11,12.41827304
44,BEL_1111_LATE_T05,BEL_1111_LATE_T12,11.65820313
45,BEL_1111_LATE_T06,BEL_1111_LATE_T07,14.20753786
46,BEL_1111_LATE_T06,BEL_1111_LATE_T08,13.18797187
47,BEL_1111_LATE_T06,BEL_1111_LATE_T09,10.96092956
48,BEL_1111_LATE_T06,BEL_1111_LATE_T10,16.5848927
49,BEL_1111_LATE_T06,BEL_1111_LATE_T11,12.39175489
50,BEL_1111_LATE_T06,BEL_1111_LATE_T12,11.73075779
51,BEL_1111_LATE_T07,BEL_1111_LATE_T08,13.49404339
52,BEL_1111_LATE_T07,BEL_1111_LATE_T09,14.35852103
53,BEL_1111_LATE_T07,BEL_1111_LATE_T10,15.53605032
54,BEL_1111_LATE_T07,BEL_1111_LATE_T11,15.35966401
55,BEL_1111_LATE_T07,BEL_1111_LATE_T12,13.2874849
56,BEL_1111_LATE_T08,BEL_1111_LATE_T09,13.19955052
57,BEL_1111_LATE_T08,BEL_1111_LATE_T10,12.16357739
58,BEL_1111_LATE_T08,BEL_1111_LATE_T11,12.53648104
59,BEL_1111_LATE_T08,BEL_1111_LATE_T12,12.90194195
60,BEL_1111_LATE_T09,BEL_1111_LATE_T10,15.78799962
61,BEL_1111_LATE_T09,BEL_1111_LATE_T11,12.96064434
62,BEL_1111_LATE_T09,BEL_1111_LATE_T12,12.42816799
63,BEL_1111_LATE_T10,BEL_1111_LATE_T11,14.95792393
64,BEL_1111_LATE_T10,BEL_1111_LATE_T12,15.29791148
65,BEL_1111_LATE_T11,BEL_1111_LATE_T12,12.60894927
0,BEL_1204_PATIENT_T01,BEL_1204_PATIENT_T02,11.9010607
1,BEL_1204_PATIENT_T01,BEL_1204_PATIENT_T03,11.65087484
2,BEL_1204_PATIENT_T01,BEL_1204_PATIENT_T04,14.0045055
3,BEL_1204_PATIENT_T01,BEL_1204_PATIENT_T05,12.63768517
4,BEL_1204_PATIENT_T01,BEL_1204_PATIENT_T06,13.15886861
5,BEL_1204_PATIENT_T01,BEL_1204_PATIENT_T07,15.49619263
6,BEL_1204_PATIENT_T01,BEL_1204_PATIENT_T08,14.64420151
7,BEL_1204_PATIENT_T01,BEL_1204_PATIENT_T09,13.62826499
8,BEL_1204_PATIENT_T01,BEL_1204_PATIENT_T10,11.33658752
9,BEL_1204_PATIENT_T01,BEL_1204_PATIENT_T11,13.89094856
10,BEL_1204_PATIENT_T01,BEL_1204_PATIENT_T12,11.81841908
11,BEL_1204_PATIENT_T02,BEL_1204_PATIENT_T03,10.8979664
12,BEL_1204_PATIENT_T02,BEL_1204_PATIENT_T04,10.72555656
13,BEL_1204_PATIENT_T02,BEL_1204_PATIENT_T05,11.40760578
14,BEL_1204_PATIENT_T02,BEL_1204_PATIENT_T06,10.4387862
15,BEL_1204_PATIENT_T02,BEL_1204_PATIENT_T07,13.75315257
16,BEL_1204_PATIENT_T02,BEL_1204_PATIENT_T08,13.2742398
17,BEL_1204_PATIENT_T02,BEL_1204_PATIENT_T09,11.87357362
18,BEL_1204_PATIENT_T02,BEL_1204_PATIENT_T10,12.06310927
19,BEL_1204_PATIENT_T02,BEL_1204_PATIENT_T11,12.60724533
20,BEL_1204_PATIENT_T02,BEL_1204_PATIENT_T12,10.99157428
21,BEL_1204_PATIENT_T03,BEL_1204_PATIENT_T04,13.23568544
22,BEL_1204_PATIENT_T03,BEL_1204_PATIENT_T05,13.11767029
23,BEL_1204_PATIENT_T03,BEL_1204_PATIENT_T06,11.48761282
24,BEL_1204_PATIENT_T03,BEL_1204_PATIENT_T07,14.97606932
25,BEL_1204_PATIENT_T03,BEL_1204_PATIENT_T08,14.19748991
26,BEL_1204_PATIENT_T03,BEL_1204_PATIENT_T09,12.83005859
27,BEL_1204_PATIENT_T03,BEL_1204_PATIENT_T10,12.27619508
28,BEL_1204_PATIENT_T03,BEL_1204_PATIENT_T11,13.55351365
29,BEL_1204_PATIENT_T03,BEL_1204_PATIENT_T12,11.17301304
30,BEL_1204_PATIENT_T04,BEL_1204_PATIENT_T05,10.51421446
31,BEL_1204_PATIENT_T04,BEL_1204_PATIENT_T06,10.88868274
32,BEL_1204_PATIENT_T04,BEL_1204_PATIENT_T07,12.34387095
33,BEL_1204_PATIENT_T04,BEL_1204_PATIENT_T08,12.00259908
34,BEL_1204_PATIENT_T04,BEL_1204_PATIENT_T09,11.39119412
35,BEL_1204_PATIENT_T04,BEL_1204_PATIENT_T10,13.8460727
36,BEL_1204_PATIENT_T04,BEL_1204_PATIENT_T11,11.11643987
37,BEL_1204_PATIENT_T04,BEL_1204_PATIENT_T12,11.14954626
38,BEL_1204_PATIENT_T05,BEL_1204_PATIENT_T06,10.59762853
39,BEL_1204_PATIENT_T05,BEL_1204_PATIENT_T07,12.61247845
40,BEL_1204_PATIENT_T05,BEL_1204_PATIENT_T08,11.0090746
41,BEL_1204_PATIENT_T05,BEL_1204_PATIENT_T09,11.8012332
42,BEL_1204_PATIENT_T05,BEL_1204_PATIENT_T10,13.28666885
43,BEL_1204_PATIENT_T05,BEL_1204_PATIENT_T11,10.59210148
44,BEL_1204_PATIENT_T05,BEL_1204_PATIENT_T12,10.85477857
45,BEL_1204_PATIENT_T06,BEL_1204_PATIENT_T07,11.74087538
46,BEL_1204_PATIENT_T06,BEL_1204_PATIENT_T08,12.36817418
47,BEL_1204_PATIENT_T06,BEL_1204_PATIENT_T09,10.63305199
48,BEL_1204_PATIENT_T06,BEL_1204_PATIENT_T10,12.47712872
49,BEL_1204_PATIENT_T06,BEL_1204_PATIENT_T11,11.83977444
50,BEL_1204_PATIENT_T06,BEL_1204_PATIENT_T12,9.663217915
51,BEL_1204_PATIENT_T07,BEL_1204_PATIENT_T08,12.47904296
52,BEL_1204_PATIENT_T07,BEL_1204_PATIENT_T09,12.29582047
53,BEL_1204_PATIENT_T07,BEL_1204_PATIENT_T10,15.50896472
54,BEL_1204_PATIENT_T07,BEL_1204_PATIENT_T11,13.34395964
55,BEL_1204_PATIENT_T07,BEL_1204_PATIENT_T12,12.45771921
56,BEL_1204_PATIENT_T08,BEL_1204_PATIENT_T09,12.0081432
57,BEL_1204_PATIENT_T08,BEL_1204_PATIENT_T10,13.85616711
58,BEL_1204_PATIENT_T08,BEL_1204_PATIENT_T11,10.71767072
59,BEL_1204_PATIENT_T08,BEL_1204_PATIENT_T12,13.00509152
60,BEL_1204_PATIENT_T09,BEL_1204_PATIENT_T10,12.81341384
61,BEL_1204_PATIENT_T09,BEL_1204_PATIENT_T11,12.24018547
62,BEL_1204_PATIENT_T09,BEL_1204_PATIENT_T12,11.2143562
63,BEL_1204_PATIENT_T10,BEL_1204_PATIENT_T11,13.47526508
64,BEL_1204_PATIENT_T10,BEL_1204_PATIENT_T12,11.77140743
65,BEL_1204_PATIENT_T11,BEL_1204_PATIENT_T12,12.58447738
0,BEL_1210_AIR_T01,BEL_1210_AIR_T02,13.30836308
1,BEL_1210_AIR_T01,BEL_1210_AIR_T03,10.53211802
2,BEL_1210_AIR_T01,BEL_1210_AIR_T04,11.95627518
3,BEL_1210_AIR_T01,BEL_1210_AIR_T05,11.65426529
4,BEL_1210_AIR_T01,BEL_1210_AIR_T06,12.7695239
5,BEL_1210_AIR_T01,BEL_1210_AIR_T07,12.37630931
6,BEL_1210_AIR_T01,BEL_1210_AIR_T08,13.00106294
7,BEL_1210_AIR_T01,BEL_1210_AIR_T09,11.2832656
8,BEL_1210_AIR_T01,BEL_1210_AIR_T10,12.04856197
9,BEL_1210_AIR_T01,BEL_1210_AIR_T11,10.46109909
10,BEL_1210_AIR_T01,BEL_1210_AIR_T12,11.16208257
11,BEL_1210_AIR_T02,BEL_1210_AIR_T03,12.4631196
12,BEL_1210_AIR_T02,BEL_1210_AIR_T04,11.69999586
13,BEL_1210_AIR_T02,BEL_1210_AIR_T05,13.18840212
14,BEL_1210_AIR_T02,BEL_1210_AIR_T06,10.98973235
15,BEL_1210_AIR_T02,BEL_1210_AIR_T07,12.49033385
16,BEL_1210_AIR_T02,BEL_1210_AIR_T08,14.99830308
17,BEL_1210_AIR_T02,BEL_1210_AIR_T09,12.66340151
18,BEL_1210_AIR_T02,BEL_1210_AIR_T10,14.16100676
19,BEL_1210_AIR_T02,BEL_1210_AIR_T11,13.01784757
20,BEL_1210_AIR_T02,BEL_1210_AIR_T12,11.35068228
21,BEL_1210_AIR_T03,BEL_1210_AIR_T04,11.60631593
22,BEL_1210_AIR_T03,BEL_1210_AIR_T05,10.69315904
23,BEL_1210_AIR_T03,BEL_1210_AIR_T06,10.60096695
24,BEL_1210_AIR_T03,BEL_1210_AIR_T07,12.99100407
25,BEL_1210_AIR_T03,BEL_1210_AIR_T08,13.59509616
26,BEL_1210_AIR_T03,BEL_1210_AIR_T09,11.26611364
27,BEL_1210_AIR_T03,BEL_1210_AIR_T10,12.90274042
28,BEL_1210_AIR_T03,BEL_1210_AIR_T11,10.09152415
29,BEL_1210_AIR_T03,BEL_1210_AIR_T12,11.21097833
30,BEL_1210_AIR_T04,BEL_1210_AIR_T05,11.66102167
31,BEL_1210_AIR_T04,BEL_1210_AIR_T06,10.72108389
32,BEL_1210_AIR_T04,BEL_1210_AIR_T07,11.72944595
33,BEL_1210_AIR_T04,BEL_1210_AIR_T08,12.78157235
34,BEL_1210_AIR_T04,BEL_1210_AIR_T09,11.04486151
35,BEL_1210_AIR_T04,BEL_1210_AIR_T10,12.68321871
36,BEL_1210_AIR_T04,BEL_1210_AIR_T11,11.6434573
37,BEL_1210_AIR_T04,BEL_1210_AIR_T12,12.04017239
38,BEL_1210_AIR_T05,BEL_1210_AIR_T06,11.59042308
39,BEL_1210_AIR_T05,BEL_1210_AIR_T07,13.28396009
40,BEL_1210_AIR_T05,BEL_1210_AIR_T08,12.48098604
41,BEL_1210_AIR_T05,BEL_1210_AIR_T09,12.05988598
42,BEL_1210_AIR_T05,BEL_1210_AIR_T10,13.57259989
43,BEL_1210_AIR_T05,BEL_1210_AIR_T11,11.33841649
44,BEL_1210_AIR_T05,BEL_1210_AIR_T12,11.98994844
45,BEL_1210_AIR_T06,BEL_1210_AIR_T07,12.55002787
46,BEL_1210_AIR_T06,BEL_1210_AIR_T08,13.84363632
47,BEL_1210_AIR_T06,BEL_1210_AIR_T09,11.12633155
48,BEL_1210_AIR_T06,BEL_1210_AIR_T10,13.56636584
49,BEL_1210_AIR_T06,BEL_1210_AIR_T11,11.5210473
50,BEL_1210_AIR_T06,BEL_1210_AIR_T12,11.29906178
51,BEL_1210_AIR_T07,BEL_1210_AIR_T08,14.08502049
52,BEL_1210_AIR_T07,BEL_1210_AIR_T09,10.99845937
53,BEL_1210_AIR_T07,BEL_1210_AIR_T10,13.67284683
54,BEL_1210_AIR_T07,BEL_1210_AIR_T11,12.23107184
55,BEL_1210_AIR_T07,BEL_1210_AIR_T12,11.4069067
56,BEL_1210_AIR_T08,BEL_1210_AIR_T09,12.95478615
57,BEL_1210_AIR_T08,BEL_1210_AIR_T10,14.09030598
58,BEL_1210_AIR_T08,BEL_1210_AIR_T11,12.62999931
59,BEL_1210_AIR_T08,BEL_1210_AIR_T12,13.1135877
60,BEL_1210_AIR_T09,BEL_1210_AIR_T10,12.39890682
61,BEL_1210_AIR_T09,BEL_1210_AIR_T11,11.69463078
62,BEL_1210_AIR_T09,BEL_1210_AIR_T12,10.58649944
63,BEL_1210_AIR_T10,BEL_1210_AIR_T11,12.33416108
64,BEL_1210_AIR_T10,BEL_1210_AIR_T12,12.0578218
65,BEL_1210_AIR_T11,BEL_1210_AIR_T12,10.79761618
0,BEL_1211_ANGRY_T01,BEL_1211_ANGRY_T02,12.57212632
1,BEL_1211_ANGRY_T01,BEL_1211_ANGRY_T03,11.77947838
2,BEL_1211_ANGRY_T01,BEL_1211_ANGRY_T04,11.92515978
3,BEL_1211_ANGRY_T01,BEL_1211_ANGRY_T05,11.96840539
4,BEL_1211_ANGRY_T01,BEL_1211_ANGRY_T06,12.95849237
5,BEL_1211_ANGRY_T01,BEL_1211_ANGRY_T07,12.66594237
6,BEL_1211_ANGRY_T01,BEL_1211_ANGRY_T08,11.47667375
7,BEL_1211_ANGRY_T01,BEL_1211_ANGRY_T09,12.94575039
8,BEL_1211_ANGRY_T01,BEL_1211_ANGRY_T10,12.68957121
9,BEL_1211_ANGRY_T01,BEL_1211_ANGRY_T11,11.7131909
10,BEL_1211_ANGRY_T01,BEL_1211_ANGRY_T12,10.5888225
11,BEL_1211_ANGRY_T02,BEL_1211_ANGRY_T03,12.15406331
12,BEL_1211_ANGRY_T02,BEL_1211_ANGRY_T04,12.49808855
13,BEL_1211_ANGRY_T02,BEL_1211_ANGRY_T05,12.92180069
14,BEL_1211_ANGRY_T02,BEL_1211_ANGRY_T06,10.78117878
15,BEL_1211_ANGRY_T02,BEL_1211_ANGRY_T07,11.72715435
16,BEL_1211_ANGRY_T02,BEL_1211_ANGRY_T08,12.4298844
17,BEL_1211_ANGRY_T02,BEL_1211_ANGRY_T09,11.66293874
18,BEL_1211_ANGRY_T02,BEL_1211_ANGRY_T10,12.88084175
19,BEL_1211_ANGRY_T02,BEL_1211_ANGRY_T11,12.31409619
20,BEL_1211_ANGRY_T02,BEL_1211_ANGRY_T12,11.22008348
21,BEL_1211_ANGRY_T03,BEL_1211_ANGRY_T04,12.90157024
22,BEL_1211_ANGRY_T03,BEL_1211_ANGRY_T05,11.47172516
23,BEL_1211_ANGRY_T03,BEL_1211_ANGRY_T06,11.47970761
24,BEL_1211_ANGRY_T03,BEL_1211_ANGRY_T07,12.65182195
25,BEL_1211_ANGRY_T03,BEL_1211_ANGRY_T08,11.33961347
26,BEL_1211_ANGRY_T03,BEL_1211_ANGRY_T09,10.47758977
27,BEL_1211_ANGRY_T03,BEL_1211_ANGRY_T10,14.07956599
28,BEL_1211_ANGRY_T03,BEL_1211_ANGRY_T11,10.85998191
29,BEL_1211_ANGRY_T03,BEL_1211_ANGRY_T12,11.38758996
30,BEL_1211_ANGRY_T04,BEL_1211_ANGRY_T05,12.64721473
31,BEL_1211_ANGRY_T04,BEL_1211_ANGRY_T06,12.15959684
32,BEL_1211_ANGRY_T04,BEL_1211_ANGRY_T07,11.43328153
33,BEL_1211_ANGRY_T04,BEL_1211_ANGRY_T08,10.6705464
34,BEL_1211_ANGRY_T04,BEL_1211_ANGRY_T09,11.88065282
35,BEL_1211_ANGRY_T04,BEL_1211_ANGRY_T10,13.29778336
36,BEL_1211_ANGRY_T04,BEL_1211_ANGRY_T11,12.58108494
37,BEL_1211_ANGRY_T04,BEL_1211_ANGRY_T12,11.5989004
38,BEL_1211_ANGRY_T05,BEL_1211_ANGRY_T06,11.84357361
39,BEL_1211_ANGRY_T05,BEL_1211_ANGRY_T07,12.77038086
40,BEL_1211_ANGRY_T05,BEL_1211_ANGRY_T08,11.19384116
41,BEL_1211_ANGRY_T05,BEL_1211_ANGRY_T09,11.59119304
42,BEL_1211_ANGRY_T05,BEL_1211_ANGRY_T10,13.24687641
43,BEL_1211_ANGRY_T05,BEL_1211_ANGRY_T11,10.72010076
44,BEL_1211_ANGRY_T05,BEL_1211_ANGRY_T12,11.71562643
45,BEL_1211_ANGRY_T06,BEL_1211_ANGRY_T07,13.10950097
46,BEL_1211_ANGRY_T06,BEL_1211_ANGRY_T08,12.35945872
47,BEL_1211_ANGRY_T06,BEL_1211_ANGRY_T09,10.58252744
48,BEL_1211_ANGRY_T06,BEL_1211_ANGRY_T10,13.2936281
49,BEL_1211_ANGRY_T06,BEL_1211_ANGRY_T11,11.73961478
50,BEL_1211_ANGRY_T06,BEL_1211_ANGRY_T12,11.98753608
51,BEL_1211_ANGRY_T07,BEL_1211_ANGRY_T08,11.67624137
52,BEL_1211_ANGRY_T07,BEL_1211_ANGRY_T09,13.07928482
53,BEL_1211_ANGRY_T07,BEL_1211_ANGRY_T10,13.10116236
54,BEL_1211_ANGRY_T07,BEL_1211_ANGRY_T11,11.92712064
55,BEL_1211_ANGRY_T07,BEL_1211_ANGRY_T12,12.79974952
56,BEL_1211_ANGRY_T08,BEL_1211_ANGRY_T09,12.11352444
57,BEL_1211_ANGRY_T08,BEL_1211_ANGRY_T10,12.38424285
58,BEL_1211_ANGRY_T08,BEL_1211_ANGRY_T11,11.13418326
59,BEL_1211_ANGRY_T08,BEL_1211_ANGRY_T12,11.4900734
60,BEL_1211_ANGRY_T09,BEL_1211_ANGRY_T10,12.97456587
61,BEL_1211_ANGRY_T09,BEL_1211_ANGRY_T11,11.35928317
62,BEL_1211_ANGRY_T09,BEL_1211_ANGRY_T12,12.15710121
63,BEL_1211_ANGRY_T10,BEL_1211_ANGRY_T11,12.10643902
64,BEL_1211_ANGRY_T10,BEL_1211_ANGRY_T12,12.94550081
65,BEL_1211_ANGRY_T11,BEL_1211_ANGRY_T12,12.29407904
0,BEL_1212_UPSET_T01,BEL_1212_UPSET_T02,13.37439074
1,BEL_1212_UPSET_T01,BEL_1212_UPSET_T03,12.6265701
2,BEL_1212_UPSET_T01,BEL_1212_UPSET_T04,13.41592123
3,BEL_1212_UPSET_T01,BEL_1212_UPSET_T05,12.63345426
4,BEL_1212_UPSET_T01,BEL_1212_UPSET_T06,14.10942888
5,BEL_1212_UPSET_T01,BEL_1212_UPSET_T07,14.83928338
6,BEL_1212_UPSET_T01,BEL_1212_UPSET_T08,14.29421667
7,BEL_1212_UPSET_T01,BEL_1212_UPSET_T09,12.2011542
8,BEL_1212_UPSET_T01,BEL_1212_UPSET_T10,15.87907685
9,BEL_1212_UPSET_T01,BEL_1212_UPSET_T11,13.33271249
10,BEL_1212_UPSET_T01,BEL_1212_UPSET_T12,12.71570496
11,BEL_1212_UPSET_T02,BEL_1212_UPSET_T03,12.95600136
12,BEL_1212_UPSET_T02,BEL_1212_UPSET_T04,11.96088665
13,BEL_1212_UPSET_T02,BEL_1212_UPSET_T05,12.66088769
14,BEL_1212_UPSET_T02,BEL_1212_UPSET_T06,12.35795304
15,BEL_1212_UPSET_T02,BEL_1212_UPSET_T07,14.65560858
16,BEL_1212_UPSET_T02,BEL_1212_UPSET_T08,14.50408478
17,BEL_1212_UPSET_T02,BEL_1212_UPSET_T09,12.58267394
18,BEL_1212_UPSET_T02,BEL_1212_UPSET_T10,16.06134375
19,BEL_1212_UPSET_T02,BEL_1212_UPSET_T11,13.88044188
20,BEL_1212_UPSET_T02,BEL_1212_UPSET_T12,12.77014338
21,BEL_1212_UPSET_T03,BEL_1212_UPSET_T04,13.18999159
22,BEL_1212_UPSET_T03,BEL_1212_UPSET_T05,11.98787741
23,BEL_1212_UPSET_T03,BEL_1212_UPSET_T06,12.6550727
24,BEL_1212_UPSET_T03,BEL_1212_UPSET_T07,15.62893487
25,BEL_1212_UPSET_T03,BEL_1212_UPSET_T08,13.40273565
26,BEL_1212_UPSET_T03,BEL_1212_UPSET_T09,11.20979857
27,BEL_1212_UPSET_T03,BEL_1212_UPSET_T10,15.83792649
28,BEL_1212_UPSET_T03,BEL_1212_UPSET_T11,12.68931718
29,BEL_1212_UPSET_T03,BEL_1212_UPSET_T12,11.88994076
30,BEL_1212_UPSET_T04,BEL_1212_UPSET_T05,11.1276148
31,BEL_1212_UPSET_T04,BEL_1212_UPSET_T06,12.12142157
32,BEL_1212_UPSET_T04,BEL_1212_UPSET_T07,13.19602792
33,BEL_1212_UPSET_T04,BEL_1212_UPSET_T08,12.35661272
34,BEL_1212_UPSET_T04,BEL_1212_UPSET_T09,12.79142763
35,BEL_1212_UPSET_T04,BEL_1212_UPSET_T10,14.33097163
36,BEL_1212_UPSET_T04,BEL_1212_UPSET_T11,12.08715329
37,BEL_1212_UPSET_T04,BEL_1212_UPSET_T12,12.99030324
38,BEL_1212_UPSET_T05,BEL_1212_UPSET_T06,12.01334484
39,BEL_1212_UPSET_T05,BEL_1212_UPSET_T07,15.24929069
40,BEL_1212_UPSET_T05,BEL_1212_UPSET_T08,12.26389701
41,BEL_1212_UPSET_T05,BEL_1212_UPSET_T09,13.52981504
42,BEL_1212_UPSET_T05,BEL_1212_UPSET_T10,14.11785893
43,BEL_1212_UPSET_T05,BEL_1212_UPSET_T11,10.72135269
44,BEL_1212_UPSET_T05,BEL_1212_UPSET_T12,13.09111177
45,BEL_1212_UPSET_T06,BEL_1212_UPSET_T07,14.53852821
46,BEL_1212_UPSET_T06,BEL_1212_UPSET_T08,12.90265777
47,BEL_1212_UPSET_T06,BEL_1212_UPSET_T09,12.63418914
48,BEL_1212_UPSET_T06,BEL_1212_UPSET_T10,14.56185012
49,BEL_1212_UPSET_T06,BEL_1212_UPSET_T11,11.05652026
50,BEL_1212_UPSET_T06,BEL_1212_UPSET_T12,12.10148546
51,BEL_1212_UPSET_T07,BEL_1212_UPSET_T08,14.67848739
52,BEL_1212_UPSET_T07,BEL_1212_UPSET_T09,15.13432466
53,BEL_1212_UPSET_T07,BEL_1212_UPSET_T10,16.48120596
54,BEL_1212_UPSET_T07,BEL_1212_UPSET_T11,15.16589265
55,BEL_1212_UPSET_T07,BEL_1212_UPSET_T12,14.70041007
56,BEL_1212_UPSET_T08,BEL_1212_UPSET_T09,14.55440973
57,BEL_1212_UPSET_T08,BEL_1212_UPSET_T10,13.85596851
58,BEL_1212_UPSET_T08,BEL_1212_UPSET_T11,11.7574455
59,BEL_1212_UPSET_T08,BEL_1212_UPSET_T12,13.81972016
60,BEL_1212_UPSET_T09,BEL_1212_UPSET_T10,15.78999898
61,BEL_1212_UPSET_T09,BEL_1212_UPSET_T11,13.8320299
62,BEL_1212_UPSET_T09,BEL_1212_UPSET_T12,11.91600688
63,BEL_1212_UPSET_T10,BEL_1212_UPSET_T11,13.07015189
64,BEL_1212_UPSET_T10,BEL_1212_UPSET_T12,14.74417399
65,BEL_1212_UPSET_T11,BEL_1212_UPSET_T12,13.04148988
0,BEL_1217_HAIR_T01,BEL_1217_HAIR_T02,12.08866175
1,BEL_1217_HAIR_T01,BEL_1217_HAIR_T03,10.1068092
2,BEL_1217_HAIR_T01,BEL_1217_HAIR_T04,11.29867058
